year,state,candidate_party,name,popular_vote_ct,popular_vote_pct,electoral_vote,source
1916,California,-,Write-ins,187,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=6&f=1&off=0&elect=0&minper=0
1916,Colorado,Democrat,Woodrow Wilson,178816,60.74,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=8&f=1&off=0&elect=0&minper=0
1916,Colorado,Republican,Charles Hughes,102308,34.75,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=8&f=1&off=0&elect=0&minper=0
1916,Colorado,Socialist,Allan Benson,10049,3.41,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=8&f=1&off=0&elect=0&minper=0
1916,Colorado,Prohibition,James Hanly,2793,0.95,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=8&f=1&off=0&elect=0&minper=0
1916,Colorado,Progressive,No Candidate,409,0.14,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=8&f=1&off=0&elect=0&minper=0
1916,Connecticut,Republican,Charles Hughes,106514,49.80,7 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=9&f=1&off=0&elect=0&minper=0
1916,Connecticut,Democrat,Woodrow Wilson,99786,46.66,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=9&f=1&off=0&elect=0&minper=0
1916,Connecticut,Socialist,Allan Benson,5179,2.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=9&f=1&off=0&elect=0&minper=0
1916,Connecticut,Prohibition,James Hanly,1789,0.84,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=9&f=1&off=0&elect=0&minper=0
1916,Connecticut,Soc. Labor,Arthur Reimer,606,0.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=9&f=1&off=0&elect=0&minper=0
1916,Delaware,Republican,Charles Hughes,26011,50.20,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=10&f=1&off=0&elect=0&minper=0
1916,Delaware,Democrat,Woodrow Wilson,24753,47.78,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=10&f=1&off=0&elect=0&minper=0
1916,Delaware,Prohibition,James Hanly,566,1.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=10&f=1&off=0&elect=0&minper=0
1916,Delaware,Socialist,Allan Benson,480,0.93,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=10&f=1&off=0&elect=0&minper=0
1916,Florida,Democrat,Woodrow Wilson,55984,69.34,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=12&f=1&off=0&elect=0&minper=0
1916,Florida,Republican,Charles Hughes,14611,18.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=12&f=1&off=0&elect=0&minper=0
1916,Florida,Socialist,Allan Benson,5353,6.63,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=12&f=1&off=0&elect=0&minper=0
1916,Florida,Prohibition,James Hanly,4786,5.93,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=12&f=1&off=0&elect=0&minper=0
1916,Geogia,Democrat,Woodrow Wilson,127754,79.51,14 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=13&f=1&off=0&elect=0&minper=0
1916,Geogia,Progressive,No Candidate,20692,12.88,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=13&f=1&off=0&elect=0&minper=0
1916,Geogia,Republican,Charles Hughes,11294,7.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=13&f=1&off=0&elect=0&minper=0
1916,Geogia,Socialist,Allan Benson,941,0.59,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=13&f=1&off=0&elect=0&minper=0
1916,Idaho,Democrat,Woodrow Wilson,70054,52.04,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=16&f=1&off=0&elect=0&minper=0
1916,Idaho,Republican,Charles Hughes,55368,41.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=16&f=1&off=0&elect=0&minper=0
1916,Idaho,Socialist,Allan Benson,8066,5.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=16&f=1&off=0&elect=0&minper=0
1916,Idaho,Prohibition,James Hanly,1127,0.84,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=16&f=1&off=0&elect=0&minper=0
1916,Illinois,Republican,Charles Hughes,1152549,52.56,29 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=17&f=1&off=0&elect=0&minper=0
1916,Illinois,Democrat,Woodrow Wilson,950229,43.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=17&f=1&off=0&elect=0&minper=0
1916,Illinois,Socialist,Allan Benson,61394,2.80,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=17&f=1&off=0&elect=0&minper=0
1916,Illinois,Prohibition,James Hanly,26047,1.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=17&f=1&off=0&elect=0&minper=0
1916,Illinois,Soc. Labor,Arthur Reimer,2488,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=17&f=1&off=0&elect=0&minper=0
1916,Indiana,Republican,Charles Hughes,341005,47.44,15 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Indiana,Democrat,Woodrow Wilson,334063,46.47,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Indiana,Socialist,Allan Benson,21855,3.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Indiana,Prohibition,James Hanly,16368,2.28,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Indiana,Progressive,No Candidate,3898,0.54,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Indiana,Soc. Labor,Arthur Reimer,1659,0.23,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=18&f=1&off=0&elect=0&minper=0
1916,Iowa,Republican,Charles Hughes,280439,54.25,13 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=19&f=1&off=0&elect=0&minper=0
1916,Iowa,Democrat,Woodrow Wilson,221699,42.89,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=19&f=1&off=0&elect=0&minper=0
1916,Iowa,Socialist,Allan Benson,10976,2.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=19&f=1&off=0&elect=0&minper=0
1916,Iowa,Prohibition,James Hanly,3371,0.65,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=19&f=1&off=0&elect=0&minper=0
1916,Iowa,Soc. Labor,Arthur Reimer,459,0.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=19&f=1&off=0&elect=0&minper=0
1916,Kansas,Democrat,Woodrow Wilson,314588,49.95,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=20&f=1&off=0&elect=0&minper=0
1916,Kansas,Republican,Charles Hughes,277658,44.09,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=20&f=1&off=0&elect=0&minper=0
1916,Kansas,Socialist,Allan Benson,24685,3.92,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=20&f=1&off=0&elect=0&minper=0
1916,Kansas,Prohibition,James Hanly,12882,2.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=20&f=1&off=0&elect=0&minper=0
1916,Kentucky,Democrat,Woodrow Wilson,269990,51.91,13 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Kentucky,Republican,Charles Hughes,241854,46.50,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Kentucky,Socialist,Allan Benson,4734,0.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Kentucky,Prohibition,James Hanly,3036,0.58,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Kentucky,Soc. Labor,Arthur Reimer,332,0.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Kentucky,Progressive,No Candidate,129,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=21&f=1&off=0&elect=0&minper=0
1916,Louisiana,Democrat,Woodrow Wilson,79875,85.90,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=22&f=1&off=0&elect=0&minper=0
1916,Louisiana,Republican,Charles Hughes,6466,6.95,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=22&f=1&off=0&elect=0&minper=0
1916,Louisiana,Progressive,No Candidate,6349,6.83,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=22&f=1&off=0&elect=0&minper=0
1916,Louisiana,Socialist,Allan Benson,292,0.31,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=22&f=1&off=0&elect=0&minper=0
1916,Maine,Republican,Charles Hughes,69508,50.99,6 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=23&f=1&off=0&elect=0&minper=0
1916,Maine,Democrat,Woodrow Wilson,64033,46.97,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=23&f=1&off=0&elect=0&minper=0
1916,Maine,Socialist,Allan Benson,2177,1.60,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=23&f=1&off=0&elect=0&minper=0
1916,Maine,Prohibition,James Hanly,596,0.44,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=23&f=1&off=0&elect=0&minper=0
1916,Maryland,Democrat,Woodrow Wilson,138359,52.80,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=24&f=1&off=0&elect=0&minper=0
1916,Maryland,Republican,Charles Hughes,117347,44.78,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=24&f=1&off=0&elect=0&minper=0
1916,Maryland,Prohibition,James Hanly,2903,1.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=24&f=1&off=0&elect=0&minper=0
1916,Maryland,Socialist,Allan Benson,2674,1.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=24&f=1&off=0&elect=0&minper=0
1916,Maryland,Labor,Arthur Reimer,756,0.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=24&f=1&off=0&elect=0&minper=0
1916,Massachusetts,Republican,Charles Hughes,268784,50.54,18 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Massachusetts,Democrat,Woodrow Wilson,247894,46.61,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Massachusetts,Socialist,Allan Benson,11058,2.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Massachusetts,Prohibition,James Hanly,2993,0.56,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Massachusetts,Soc. Labor,Arthur Reimer,1097,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Massachusetts,-,Write-ins,6,0.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=25&f=1&off=0&elect=0&minper=0
1916,Michigan,Republican,Charles Hughes,339097,52.09,15 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=26&f=1&off=0&elect=0&minper=0
1916,Michigan,Democrat,Woodrow Wilson,286775,44.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=26&f=1&off=0&elect=0&minper=0
1916,Michigan,Socialist,Allan Benson,16120,2.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=26&f=1&off=0&elect=0&minper=0
1916,Michigan,Prohibition,James Hanly,8139,1.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=26&f=1&off=0&elect=0&minper=0
1916,Michigan,Soc. Labor,Arthur Reimer,842,0.13,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=26&f=1&off=0&elect=0&minper=0
1916,Minnesota,Republican,Charles Hughes,179544,46.35,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Minnesota,Democrat,Woodrow Wilson,179152,46.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Minnesota,Socialist,Allan Benson,20117,5.19,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Minnesota,Prohibition,James Hanly,7793,2.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Minnesota,Indust. Labor,Arthur Reimer,468,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Minnesota,Progressive,No Candidate,290,0.07,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=27&f=1&off=0&elect=0&minper=0
1916,Mississippi,Democrat,Woodrow Wilson,80422,92.78,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=28&f=1&off=0&elect=0&minper=0
1916,Mississippi,Republican,Charles Hughes,4253,4.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=28&f=1&off=0&elect=0&minper=0
1916,Mississippi,Socialist,Allan Benson,1484,1.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=28&f=1&off=0&elect=0&minper=0
1916,Mississippi,Progressive,No Candidate,520,0.60,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=28&f=1&off=0&elect=0&minper=0
1916,Missouri,Democrat,Woodrow Wilson,398032,50.59,18 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=29&f=1&off=0&elect=0&minper=0
1916,Missouri,Republican,Charles Hughes,369339,46.94,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=29&f=1&off=0&elect=0&minper=0
1916,Missouri,Socialist,Allan Benson,14612,1.86,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=29&f=1&off=0&elect=0&minper=0
1916,Missouri,Prohibition,James Hanly,3884,0.49,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=29&f=1&off=0&elect=0&minper=0
1916,Missouri,Soc. Labor,Arthur Reimer,902,0.11,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=29&f=1&off=0&elect=0&minper=0
1916,Montana,Democrat,Woodrow Wilson,101063,56.88,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=30&f=1&off=0&elect=0&minper=0
1916,Montana,Republican,Charles Hughes,66750,37.57,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=30&f=1&off=0&elect=0&minper=0
1916,Montana,Socialist,Allan Benson,9564,5.38,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=30&f=1&off=0&elect=0&minper=0
1916,Montana,Progressive,No Candidate,302,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=30&f=1&off=0&elect=0&minper=0
1916,Nebraska,Democrat,Woodrow Wilson,158827,55.28,8 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=31&f=1&off=0&elect=0&minper=0
1916,Nebraska,Republican,Charles Hughes,117771,40.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=31&f=1&off=0&elect=0&minper=0
1916,Nebraska,Socialist,Allan Benson,7141,2.49,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=31&f=1&off=0&elect=0&minper=0
1916,Nebraska,Prohibition,James Hanly,2952,1.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=31&f=1&off=0&elect=0&minper=0
1916,Nebraska,Soc. Labor,Arthur Reimer,624,0.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=31&f=1&off=0&elect=0&minper=0
1916,Nevada,Democrat,Woodrow Wilson,17776,53.36,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=32&f=1&off=0&elect=0&minper=0
1916,Nevada,Republican,Charles Hughes,12127,36.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=32&f=1&off=0&elect=0&minper=0
1916,Nevada,Socialist,Allan Benson,3065,9.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=32&f=1&off=0&elect=0&minper=0
1916,Nevada,Prohibition,James Hanly,348,1.04,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=32&f=1&off=0&elect=0&minper=0
1916,New Hampshire,Democrat,Woodrow Wilson,43781,49.12,4 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=33&f=1&off=0&elect=0&minper=0
1916,New Hampshire,Republican,Charles Hughes,43725,49.06,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=33&f=1&off=0&elect=0&minper=0
1916,New Hampshire,Socialist,Allan Benson,1318,1.48,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=33&f=1&off=0&elect=0&minper=0
1916,New Hampshire,Prohibition,James Hanly,303,0.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=33&f=1&off=0&elect=0&minper=0
1916,New Jersey,Republican,Charles Hughes,268982,54.40,14 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=34&f=1&off=0&elect=0&minper=0
1916,New Jersey,Democrat,Woodrow Wilson,211018,42.68,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=34&f=1&off=0&elect=0&minper=0
1916,New Jersey,Socialist,Allan Benson,10405,2.10,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=34&f=1&off=0&elect=0&minper=0
1916,New Jersey,Nat'l Proh.,James Hanly,3182,0.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=34&f=1&off=0&elect=0&minper=0
1916,New Jersey,Soc. Labor,Arthur Reimer,855,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=34&f=1&off=0&elect=0&minper=0
1916,New Mexico,Democrat,Woodrow Wilson,33527,50.20,3 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=35&f=1&off=0&elect=0&minper=0
1916,New Mexico,Republican,Charles Hughes,31152,46.64,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=35&f=1&off=0&elect=0&minper=0
1916,New Mexico,Socialist,Allan Benson,1996,2.99,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=35&f=1&off=0&elect=0&minper=0
1916,New Mexico,Prohibition,James Hanly,112,0.17,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=35&f=1&off=0&elect=0&minper=0
1916,New York,Republican,Charles Hughes,879238,51.53,45 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=36&f=1&off=0&elect=0&minper=0
1916,New York,Democrat,Woodrow Wilson,759426,44.51,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=36&f=1&off=0&elect=0&minper=0
1916,New York,Socialist,Allan Benson,45944,2.69,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=36&f=1&off=0&elect=0&minper=0
1916,New York,Prohibition,James Hanly,19031,1.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=36&f=1&off=0&elect=0&minper=0
1916,New York,Soc. Labor,Arthur Reimer,2666,0.16,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=36&f=1&off=0&elect=0&minper=0
1916,North Carolina,Democrat,Woodrow Wilson,168383,58.10,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=37&f=1&off=0&elect=0&minper=0
1916,North Carolina,Republican,Charles Hughes,120890,41.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=37&f=1&off=0&elect=0&minper=0
1916,North Carolina,Socialist,Allan Benson,509,0.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=37&f=1&off=0&elect=0&minper=0
1916,North Carolina,Prohibition,James Hanly,53,0.02,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=37&f=1&off=0&elect=0&minper=0
1916,North Dakota,Democrat,Woodrow Wilson,55206,47.84,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=38&f=1&off=0&elect=0&minper=0
1916,North Dakota,Republican,Charles Hughes,53471,46.34,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=38&f=1&off=0&elect=0&minper=0
1916,North Dakota,Socialist,Allan Benson,5716,4.95,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=38&f=1&off=0&elect=0&minper=0
1916,North Dakota,Prohibition,James Hanly,997,0.86,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=38&f=1&off=0&elect=0&minper=0
1916,Ohio,Democrat,Woodrow Wilson,604161,51.86,24 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=39&f=1&off=0&elect=0&minper=0
1916,Ohio,Republican,Charles Hughes,514753,44.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=39&f=1&off=0&elect=0&minper=0
1916,Ohio,Socialist,Allan Benson,38092,3.27,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=39&f=1&off=0&elect=0&minper=0
1916,Ohio,Prohibition,James Hanly,8080,0.69,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=39&f=1&off=0&elect=0&minper=0
1916,Oklahoma,Democrat,Woodrow Wilson,148113,50.65,10 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=40&f=1&off=0&elect=0&minper=0
1916,Oklahoma,Republican,Charles Hughes,97233,33.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=40&f=1&off=0&elect=0&minper=0
1916,Oklahoma,Socialist,Allan Benson,45190,15.45,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=40&f=1&off=0&elect=0&minper=0
1916,Oklahoma,Prohibition,James Hanly,1646,0.56,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=40&f=1&off=0&elect=0&minper=0
1916,Oklahoma,Progressive,No Candidate,234,0.08,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=40&f=1&off=0&elect=0&minper=0
1916,Oregon,Republican,Charles Hughes,126813,48.47,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=41&f=1&off=0&elect=0&minper=0
1916,Oregon,Democrat,Woodrow Wilson,120087,45.90,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=41&f=1&off=0&elect=0&minper=0
1916,Oregon,Socialist,Allan Benson,9711,3.71,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=41&f=1&off=0&elect=0&minper=0
1916,Oregon,Prohibition,James Hanly,4729,1.81,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=41&f=1&off=0&elect=0&minper=0
1916,Oregon,Progressive,No Candidate,310,0.12,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=41&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,Republican,Charles Hughes,703823,54.25,38 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,Democrat,Woodrow Wilson,521784,40.22,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,Socialist,Allan Benson,42638,3.29,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,Prohibition,James Hanly,28525,2.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,Industrialist,Arthur Reimer,419,0.03,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Pennsylvania,-,Write-ins,103,0.01,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=42&f=1&off=0&elect=0&minper=0
1916,Rhode Island,Republican,Charles Hughes,44858,51.08,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=44&f=1&off=0&elect=0&minper=0
1916,Rhode Island,Democrat,Woodrow Wilson,40394,46.00,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=44&f=1&off=0&elect=0&minper=0
1916,Rhode Island,Socialist,Allan Benson,1914,2.18,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=44&f=1&off=0&elect=0&minper=0
1916,Rhode Island,Prohibition,James Hanly,470,0.54,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=44&f=1&off=0&elect=0&minper=0
1916,Rhode Island,Soc. Labor,Arthur Reimer,180,0.20,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=44&f=1&off=0&elect=0&minper=0
1916,South Carolina,Democrat,Woodrow Wilson,61846,96.71,9 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=45&f=1&off=0&elect=0&minper=0
1916,South Carolina,Republican,Charles Hughes,1550,2.42,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=45&f=1&off=0&elect=0&minper=0
1916,South Carolina,-,Write-ins,259,0.40,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=45&f=1&off=0&elect=0&minper=0
1916,South Carolina,Prog. Rep.,No Candidate,162,0.25,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=45&f=1&off=0&elect=0&minper=0
1916,South Carolina,Socialist,Allan Benson,135,0.21,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=45&f=1&off=0&elect=0&minper=0
1916,South Dakota,Republican,Charles Hughes,64217,49.80,5 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=46&f=1&off=0&elect=0&minper=0
1916,South Dakota,Democrat,Woodrow Wilson,59191,45.91,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=46&f=1&off=0&elect=0&minper=0
1916,South Dakota,Socialist,Allan Benson,3760,2.92,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=46&f=1&off=0&elect=0&minper=0
1916,South Dakota,Prohibition,James Hanly,1774,1.38,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=46&f=1&off=0&elect=0&minper=0
1916,Tennessee,Democrat,Woodrow Wilson,153280,56.31,12 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=47&f=1&off=0&elect=0&minper=0
1916,Tennessee,Republican,Charles Hughes,116223,42.70,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=47&f=1&off=0&elect=0&minper=0
1916,Tennessee,Socialist,Allan Benson,2542,0.93,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=47&f=1&off=0&elect=0&minper=0
1916,Tennessee,Prohibition,James Hanly,145,0.05,0 ,http://uselectionatlas.org/RESULTS/state.php?year=1916&fips=47&f=1&off=0&elect=0&minper=0
